 TIME                    	teplota_privod_otopka    	prutok                   	privod                   	
  +1.0366666666666667E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5304718401020189E+01	
  +1.0383333333333333E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5305256794820146E+01	
  +1.0400000000000000E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5305753180173603E+01	
  +1.0416666666666666E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5306221047611348E+01	
  +1.0433333333333334E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5306680234934305E+01	
  +1.0449999999999999E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5307091340537248E+01	
  +1.0466666666666667E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5306414330818821E+01	
  +1.0483333333333333E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5305243318684607E+01	
  +1.0500000000000000E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5305386835887081E+01	
  +1.0516666666666667E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5306942505380388E+01	
  +1.0533333333333333E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5308396331954864E+01	
  +1.0550000000000001E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5309079396472310E+01	
  +1.0566666666666666E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5309536773428139E+01	
  +1.0583333333333334E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5309904485140994E+01	
  +1.0600000000000000E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5310290559268616E+01	
  +1.0616666666666667E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5310638598749250E+01	
  +1.0633333333333333E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5310991479640318E+01	
  +1.0650000000000000E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5311318950767365E+01	
  +1.0666666666666666E+01	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5310120979558498E+01	
  +1.0683333333333334E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5308543424226894E+01	
  +1.0699999999999999E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5308245063510800E+01	
  +1.0716666666666667E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5308373478132186E+01	
  +1.0733333333333333E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5308590340371488E+01	
  +1.0750000000000000E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5309162505266475E+01	
  +1.0766666666666667E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5311231782789715E+01	
  +1.0783333333333333E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5311708488620333E+01	
  +1.0800000000000001E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5310227636641606E+01	
  +1.0816666666666666E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5310508639330646E+01	
  +1.0833333333333334E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5312581367740378E+01	
  +1.0850000000000000E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5314041232597020E+01	
  +1.0866666666666667E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5313868860328405E+01	
  +1.0883333333333333E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5313588994777533E+01	
  +1.0900000000000000E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5314270166621426E+01	
  +1.0916666666666666E+01	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5314596069200629E+01	
  +1.0933333333333334E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5315097831841005E+01	
  +1.0949999999999999E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5315859654291831E+01	
  +1.0966666666666667E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5316202855043773E+01	
  +1.0983333333333333E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5316500212177139E+01	
  +1.1000000000000000E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5316734345842519E+01	
  +1.1016666666666667E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5316002257310046E+01	
  +1.1033333333333333E+01	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5314288749621134E+01	
  +1.1050000000000001E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5313218653826890E+01	
  +1.1066666666666666E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5312746527353045E+01	
  +1.1083333333333334E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5313752634243336E+01	
  +1.1100000000000000E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5316341817828956E+01	
  +1.1116666666666667E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5317367261903847E+01	
  +1.1133333333333333E+01	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5316848993142674E+01	
  +1.1150000000000000E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5316337873349976E+01	
  +1.1166666666666666E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5316251180312932E+01	
  +1.1183333333333334E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5316388288347031E+01	
  +1.1199999999999999E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5315689390073437E+01	
  +1.1216666666666667E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5314974642811261E+01	
  +1.1233333333333333E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5314489685142579E+01	
  +1.1250000000000000E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5314016041974682E+01	
  +1.1266666666666667E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5313712981217705E+01	
  +1.1283333333333333E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5313637485241912E+01	
  +1.1300000000000001E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5313728611857893E+01	
  +1.1316666666666666E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5313978057477780E+01	
  +1.1333333333333334E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5314093561274991E+01	
  +1.1350000000000000E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5314648404680280E+01	
  +1.1366666666666667E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5316170462477462E+01	
  +1.1383333333333333E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5316906373024455E+01	
  +1.1400000000000000E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5316156981634869E+01	
  +1.1416666666666666E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5316163926676587E+01	
  +1.1433333333333334E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5317876967988525E+01	
  +1.1449999999999999E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5320239360397935E+01	
  +1.1466666666666667E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5321478397386770E+01	
  +1.1483333333333333E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5320661038776269E+01	
  +1.1500000000000000E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5319956918271188E+01	
  +1.1516666666666667E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5321142811257790E+01	
  +1.1533333333333333E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5321818887480578E+01	
  +1.1550000000000001E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5321353561543233E+01	
  +1.1566666666666666E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5320946879901761E+01	
  +1.1583333333333334E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5320533473946782E+01	
  +1.1600000000000000E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5320518548534626E+01	
  +1.1616666666666667E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5319982927300199E+01	
  +1.1633333333333333E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5320084557597749E+01	
  +1.1650000000000000E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5322364501394304E+01	
  +1.1666666666666666E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5323773236726993E+01	
  +1.1683333333333334E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5324029536404069E+01	
  +1.1699999999999999E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5324738573324538E+01	
  +1.1716666666666667E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5325328737906247E+01	
  +1.1733333333333333E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5325683180404038E+01	
  +1.1750000000000000E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5326031431289131E+01	
  +1.1766666666666667E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5326352443974791E+01	
  +1.1783333333333333E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5326587345879325E+01	
  +1.1800000000000001E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5326738228374701E+01	
  +1.1816666666666666E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5326868391140632E+01	
  +1.1833333333333334E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5327145356003239E+01	
  +1.1850000000000000E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5327418311487087E+01	
  +1.1866666666666667E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5327599905771418E+01	
  +1.1883333333333333E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5327767578092779E+01	
  +1.1900000000000000E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5327957724908902E+01	
  +1.1916666666666666E+01	  +2.5000000000000000E+01	  +1.1430000000000000E+03	  +2.5177374332518713E+01	
  +1.1933333333333334E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5201460134913287E+01	
  +1.1949999999999999E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5307368664597401E+01	
  +1.1966666666666667E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5322247282556290E+01	
  +1.1983333333333333E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5329133987985760E+01	
  +1.2000000000000000E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5325536547997643E+01	
  +1.2016666666666667E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5323432029700587E+01	
  +1.2033333333333333E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5321435227671770E+01	
  +1.2050000000000001E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5322228149455256E+01	
  +1.2066666666666666E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5319757106290492E+01	
  +1.2083333333333334E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5320560670177382E+01	
  +1.2100000000000000E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5319443911166772E+01	
  +1.2116666666666667E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5320510244546679E+01	
  +1.2133333333333333E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5320556335921658E+01	
  +1.2150000000000000E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5322875756435437E+01	
  +1.2166666666666666E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5322459983272875E+01	
  +1.2183333333333334E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5322093120536426E+01	
  +1.2199999999999999E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5320831228286892E+01	
  +1.2216666666666667E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5322323995691725E+01	
  +1.2233333333333333E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5324794429596782E+01	
  +1.2250000000000000E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5326633225944352E+01	
  +1.2266666666666667E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5325568919721459E+01	
  +1.2283333333333333E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5326017337313480E+01	
  +1.2300000000000001E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5327120878776228E+01	
  +1.2316666666666666E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5328113635363628E+01	
  +1.2333333333333334E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5328333395490354E+01	
  +1.2350000000000000E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5328754795986523E+01	
  +1.2366666666666667E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5328850812075238E+01	
  +1.2383333333333333E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5329144258581021E+01	
  +1.2400000000000000E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5329261585034200E+01	
  +1.2416666666666666E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5329524962064067E+01	
  +1.2433333333333334E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5329628411774188E+01	
  +1.2449999999999999E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5329812192502715E+01	
  +1.2466666666666667E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5329655261431274E+01	
  +1.2483333333333333E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5329715774472305E+01	
  +1.2500000000000000E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5329885842447599E+01	
  +1.2516666666666667E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5329834189097340E+01	
  +1.2533333333333333E+01	  +2.5000000000000000E+01	  +1.1420000000000000E+03	  +2.5178962010496356E+01	
  +1.2550000000000001E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5203152823196522E+01	
  +1.2566666666666666E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5309012616144638E+01	
  +1.2583333333333334E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5323594345302752E+01	
  +1.2600000000000000E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5329584835500725E+01	
  +1.2616666666666667E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5326727795206804E+01	
  +1.2633333333333333E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5328350061899709E+01	
  +1.2650000000000000E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5325722942768863E+01	
  +1.2666666666666666E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5326346381459356E+01	
  +1.2683333333333334E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5323993659599822E+01	
  +1.2699999999999999E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5324211375390988E+01	
  +1.2716666666666667E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5322771193578561E+01	
  +1.2733333333333333E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5323345199129765E+01	
  +1.2750000000000000E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5322688481528768E+01	
  +1.2766666666666667E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5323335486759898E+01	
  +1.2783333333333333E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5322689617123224E+01	
  +1.2800000000000001E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5322972173531806E+01	
  +1.2816666666666666E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5322459532764430E+01	
  +1.2833333333333334E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5322326853765343E+01	
  +1.2850000000000000E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5321667479842159E+01	
  +1.2866666666666667E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5322941477652332E+01	
  +1.2883333333333333E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5325064504136403E+01	
  +1.2900000000000000E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5325766422067154E+01	
  +1.2916666666666666E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5324677354952570E+01	
  +1.2933333333333334E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5323591891932701E+01	
  +1.2949999999999999E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5322286801897359E+01	
  +1.2966666666666667E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5321695583816638E+01	
  +1.2983333333333333E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5321253151833346E+01	
  +1.3000000000000000E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5322861378654196E+01	
  +1.3016666666666667E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5324989597057815E+01	
  +1.3033333333333333E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5325056645165223E+01	
  +1.3050000000000001E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5324200353701496E+01	
  +1.3066666666666666E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5324189531023908E+01	
  +1.3083333333333334E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5325169406680683E+01	
  +1.3100000000000000E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5326059152302115E+01	
  +1.3116666666666667E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5326059761044103E+01	
  +1.3133333333333333E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5325981589329160E+01	
  +1.3150000000000000E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5325970287050062E+01	
  +1.3166666666666666E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5326108153200884E+01	
  +1.3183333333333334E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5326113862852644E+01	
  +1.3199999999999999E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5326101703815215E+01	
  +1.3216666666666667E+01	  +2.5000000000000000E+01	  +1.1410000000000000E+03	  +2.5175259422736243E+01	
  +1.3233333333333333E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5199038232567133E+01	
  +1.3250000000000000E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5304505074738920E+01	
  +1.3266666666666667E+01	  +2.5000000000000000E+01	  +1.1410000000000000E+03	  +2.5168468906207035E+01	
  +1.3283333333333333E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5198407897844763E+01	
  +1.3300000000000001E+01	  +2.5000000000000000E+01	  +1.1420000000000000E+03	  +2.5150092951151045E+01	
  +1.3316666666666666E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5190315839397460E+01	
  +1.3333333333333334E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5300981990727003E+01	
  +1.3350000000000000E+01	  +2.6000000000000000E+01	  +1.1440000000000000E+03	  +2.5316472671899430E+01	
  +1.3366666666666667E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.5174574543868154E+01	
  +1.3383333333333333E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5195898501339826E+01	
  +1.3400000000000000E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5304676606858013E+01	
  +1.3416666666666666E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5317035868252702E+01	
  +1.3433333333333334E+01	  +2.6000000000000000E+01	  +1.1430000000000000E+03	  +2.5325746255356023E+01	
  +1.3449999999999999E+01	  +2.5000000000000000E+01	  +1.1400000000000000E+03	  +2.5171142350366001E+01	
  +1.3466666666666667E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5198714951273416E+01	
  +1.3483333333333333E+01	  +2.6000000000000000E+01	  +1.1420000000000000E+03	  +2.5301220525470764E+01	
  +1.3500000000000000E+01	  +2.5000000000000000E+01	  +1.1410000000000000E+03	  +2.5167383068330530E+01	
  +1.3516666666666667E+01	  +2.5000000000000000E+01	  +1.1400000000000000E+03	  +2.5044284178296170E+01	
  +1.3533333333333333E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5173115055303260E+01	
  +1.3550000000000001E+01	  +2.5000000000000000E+01	  +1.1410000000000000E+03	  +2.5144062431379034E+01	
  +1.3566666666666666E+01	  +2.5000000000000000E+01	  +1.1420000000000000E+03	  +2.5038799775113130E+01	
  +1.3583333333333334E+01	  +2.6000000000000000E+01	  +1.1440000000000000E+03	  +2.5173818669013613E+01	
  +1.3600000000000000E+01	  +2.5000000000000000E+01	  +1.1400000000000000E+03	  +2.5142643353360857E+01	
  +1.3616666666666667E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5187089164279492E+01	
  +1.3633333333333333E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5295841974052522E+01	
  +1.3650000000000000E+01	  +2.5000000000000000E+01	  +1.1400000000000000E+03	  +2.5160327421671280E+01	
  +1.3666666666666666E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5191196660747167E+01	
  +1.3683333333333334E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.5144222816731997E+01	
  +1.3699999999999999E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5185025405737576E+01	
