 TIME                    	teplota_privod_otopka    	prutok                   	privod                   	
  +9.1999999999999993E+00	  +2.7000000000000000E+01	  +1.1320000000000000E+03	  +2.5692730308448269E+01	
  +9.2166666666666668E+00	  +2.7000000000000000E+01	  +1.1320000000000000E+03	  +2.5693251170539313E+01	
  +9.2333333333333325E+00	  +2.7000000000000000E+01	  +1.1320000000000000E+03	  +2.5694478169613959E+01	
  +9.2500000000000000E+00	  +2.7000000000000000E+01	  +1.1300000000000000E+03	  +2.5695244343856995E+01	
  +9.2666666666666675E+00	  +2.7000000000000000E+01	  +1.1300000000000000E+03	  +2.5696473488649453E+01	
  +9.2833333333333332E+00	  +2.7000000000000000E+01	  +1.1300000000000000E+03	  +2.5697162116469951E+01	
  +9.3000000000000007E+00	  +2.7000000000000000E+01	  +1.1290000000000000E+03	  +2.5697945313965757E+01	
  +9.3166666666666664E+00	  +2.7000000000000000E+01	  +1.1320000000000000E+03	  +2.5698301547490992E+01	
  +9.3333333333333339E+00	  +2.7000000000000000E+01	  +1.1300000000000000E+03	  +2.5700379975100166E+01	
  +9.3499999999999996E+00	  +2.7000000000000000E+01	  +1.1320000000000000E+03	  +2.5701791214091184E+01	
  +9.3666666666666671E+00	  +2.7000000000000000E+01	  +1.1310000000000000E+03	  +2.5702435928106283E+01	
  +9.3833333333333329E+00	  +2.7000000000000000E+01	  +1.1300000000000000E+03	  +2.5703912860144126E+01	
  +9.4000000000000004E+00	  +2.7000000000000000E+01	  +1.1340000000000000E+03	  +2.5705009234241810E+01	
  +9.4166666666666661E+00	  +2.7000000000000000E+01	  +1.1300000000000000E+03	  +2.5705718444775059E+01	
  +9.4333333333333336E+00	  +2.7000000000000000E+01	  +1.1310000000000000E+03	  +2.5706691968703172E+01	
  +9.4499999999999993E+00	  +2.7000000000000000E+01	  +1.1320000000000000E+03	  +2.5707386899513871E+01	
  +9.4666666666666668E+00	  +2.7000000000000000E+01	  +1.1300000000000000E+03	  +2.5708135264651549E+01	
  +9.4833333333333325E+00	  +2.7000000000000000E+01	  +1.1340000000000000E+03	  +2.5708661765050998E+01	
  +9.5000000000000000E+00	  +2.7000000000000000E+01	  +1.1320000000000000E+03	  +2.5708833066188170E+01	
