Tecomat F2x CP2005I v2.3.063 DataLogger v1.3 (2024-01-17-00:00:00) : Data / Emulator ! Type : PERIODIC | DATE : %TYYYY-MM-DD | TIME : %Thh:mm:ss | REAL : %3.1f %RF007990 | REAL : %3.1f %RF007994 | REAL : %3.1f %RF007998 | REAL : %3.1f %RF008002 | REAL : %1.1f %RF008010 | REAL : %f %RF009504 | REAL : %f %RF009628 | REAL : %f %RF009519 | REAL : %f %RF009643 | STRING : %s | ,;
DATE;TIME;tHot1;tHot2;tCold1;tCold2;siemensFlow;requiredTemp3WV;requiredFlow2WV;PID.out3WV;PID.out2WV;Text
2024-01-17;02:31:00;19,0;18,2;18,1;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:32:00;18,9;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:33:00;18,9;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:34:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:35:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:36:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:37:00;18,8;18,0;18,1;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:38:00;18,9;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:39:00;18,8;17,9;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:40:00;18,9;18,1;18,1;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:41:00;19,0;18,1;18,0;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:42:00;18,8;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:43:00;18,8;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:44:00;18,9;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:45:00;18,9;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:46:00;18,9;18,1;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:47:00;18,8;18,0;17,9;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:48:00;18,9;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,243838;0,000000; Sync 
2024-01-17;02:49:00;18,9;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:50:00;18,9;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:51:00;18,8;17,9;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:52:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,283579;0,000000; Sync 
2024-01-17;02:53:00;19,0;18,2;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:54:00;18,9;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:55:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:56:00;18,9;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:57:00;19,0;18,1;18,1;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:58:00;18,8;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:59:00;19,1;18,2;18,2;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:00:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:01:00;18,8;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:02:00;19,0;18,1;18,1;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:03:00;18,8;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:04:00;18,9;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:05:00;18,9;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:06:00;18,9;18,0;18,1;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:07:00;18,9;18,1;18,1;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:08:00;18,8;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:09:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:10:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:11:00;18,8;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:12:00;19,0;18,1;18,1;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:13:00;19,0;18,1;18,1;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:14:00;18,9;18,1;18,1;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:15:00;18,9;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:16:00;18,9;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:17:00;19,0;18,2;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:18:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:19:00;18,9;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:20:00;18,8;18,0;18,1;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:21:00;18,9;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:22:00;18,9;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;03:23:00;18,9;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
