Prague/Libus
50.000 [deg N], 14.450 [deg E], 304 [m], 1 [timezone h], -30 [time ref. min]
m	dm	dy	h	mi	G_Gh	hs	G_Gex	G_Gh_hr	G_Dh	G_Gk	G_Dk	G_Bn	Ta	FF	G_Gcs	Td	PVprod
1	4	4	2	30	0	-52.1	0	0	0	0	0	0	-11.4	3.2	0	-12.6	0
1	4	4	2	45	0	-50.0	0	0	0	0	0	0	-11.4	3.4	0	-12.6	0
1	4	4	3	0	0	-47.9	0	0	0	0	0	0	-11.5	3.5	0	-12.6	0
1	4	4	3	15	0	-45.6	0	0	0	0	0	0	-11.6	3.7	0	-12.6	0
1	4	4	3	30	0	-43.4	0	0	0	0	0	0	-11.6	3.9	0	-12.6	0
1	4	4	3	45	0	-41.0	0	0	0	0	0	0	-11.7	4.3	0	-12.6	0
1	4	4	4	0	0	-38.7	0	0	0	0	0	0	-11.8	4.6	0	-12.5	0
1	4	4	4	15	0	-36.3	0	0	0	0	0	0	-11.8	5.0	0	-12.4	0
1	4	4	4	30	0	-33.9	0	0	0	0	0	0	-11.9	5.4	0	-12.3	0
1	4	4	4	45	0	-31.5	0	0	0	0	0	0	-12.0	4.9	0	-12.4	0
1	4	4	5	0	0	-29.1	0	0	0	0	0	0	-12.0	4.3	0	-12.4	0
1	4	4	5	15	0	-26.7	0	0	0	0	0	0	-12.1	3.8	0	-12.5	0
1	4	4	5	30	0	-24.3	0	0	0	0	0	0	-12.2	3.2	0	-12.6	0
1	4	4	5	45	0	-21.9	0	0	0	0	0	0	-12.2	2.9	0	-12.7	0
1	4	4	6	0	0	-19.5	0	0	0	0	0	0	-12.3	2.5	0	-12.7	0
1	4	4	6	15	0	-17.2	0	0	0	0	0	0	-12.3	2.1	0	-12.8	0
1	4	4	6	30	0	-14.9	0	0	0	0	0	0	-12.4	1.7	0	-12.8	0
1	4	4	6	45	0	-12.6	0	0	0	0	0	0	-12.5	1.6	0	-12.9	0
1	4	4	7	0	0	-10.4	0	0	0	0	0	0	-12.5	1.5	0	-13.0	0
1	4	4	7	15	0	-8.2	0	0	0	0	0	0	-12.6	1.4	0	-13.0	0
1	4	4	7	30	0	-6.0	0	0	0	0	0	0	-12.6	1.3	0	-13.1	0
1	4	4	7	45	0	-3.9	0	0	0	0	0	0	-12.6	1.3	0	-12.9	0
1	4	4	8	0	0	-1.9	0	0	0	0	0	0	-12.6	1.3	0	-12.8	0
1	4	4	8	15	1	0.0	6	13	1	1	1	0	-12.5	1.4	3	-12.6	1
1	4	4	8	30	8	1.9	47	13	8	8	8	0	-12.5	1.4	28	-12.5	8
1	4	4	8	45	15	3.7	92	13	15	15	15	0	-12.2	1.3	51	-12.1	15
1	4	4	9	0	29	5.4	134	13	29	29	29	1	-11.8	1.1	76	-11.8	28
1	4	4	9	15	99	7.1	174	144	37	99	37	501	-11.3	1.0	102	-11.4	95
1	4	4	9	30	131	8.6	211	144	37	131	37	627	-10.7	0.8	130	-11.0	125
1	4	4	9	45	162	10.0	246	144	46	162	46	661	-10.3	0.9	157	-10.9	153
1	4	4	10	0	185	11.3	277	144	48	185	48	693	-10.0	0.9	182	-10.8	175
1	4	4	10	15	214	12.5	306	237	59	214	59	716	-9.7	1.0	206	-10.7	202
1	4	4	10	30	219	13.6	332	237	46	219	46	735	-9.3	1.1	227	-10.5	206
1	4	4	10	45	249	14.5	354	237	58	249	58	763	-9.1	1.0	246	-10.5	233
1	4	4	11	0	264	15.3	374	237	58	264	58	778	-8.8	1.0	263	-10.4	247
1	4	4	11	15	271	16.0	389	285	52	271	52	791	-8.6	0.9	276	-10.4	252
1	4	4	11	30	283	16.5	402	285	55	283	55	804	-8.4	0.8	287	-10.3	264
1	4	4	11	45	289	16.9	411	285	54	289	54	809	-8.2	1.1	294	-10.2	269
1	4	4	12	0	292	17.1	416	285	53	292	53	811	-8.1	1.4	299	-10.1	271
1	4	4	12	15	281	17.2	417	293	47	281	47	791	-7.9	1.7	301	-9.9	261
1	4	4	12	30	290	17.1	416	293	53	290	53	806	-7.8	2.0	299	-9.8	269
1	4	4	12	45	301	16.9	410	293	65	301	65	810	-7.7	1.7	294	-9.6	279
1	4	4	13	0	301	16.5	401	293	72	301	72	804	-7.7	1.4	286	-9.4	279
1	4	4	13	15	268	16.0	388	249	50	268	50	792	-7.7	1.1	275	-9.3	249
1	4	4	13	30	255	15.3	372	249	49	255	49	780	-7.7	0.8	262	-9.1	238
1	4	4	13	45	241	14.5	353	249	50	241	50	765	-7.8	0.7	245	-9.1	225
1	4	4	14	0	217	13.5	330	249	46	217	46	730	-7.9	0.7	226	-9.2	203
1	4	4	14	15	200	12.5	304	166	45	200	45	718	-8.0	0.6	204	-9.3	187
1	4	4	14	30	176	11.3	275	166	42	176	42	686	-8.1	0.5	180	-9.4	166
1	4	4	14	45	160	9.9	243	166	46	160	46	659	-8.3	0.5	155	-9.4	151
1	4	4	15	0	137	8.5	209	166	46	137	46	617	-8.6	0.5	128	-9.4	130
1	4	4	15	15	99	7.0	171	62	45	99	45	447	-8.9	0.6	101	-9.4	94
1	4	4	15	30	75	5.3	131	62	28	75	28	515	-9.1	0.6	74	-9.3	72
1	4	4	15	45	51	3.6	89	62	23	51	23	442	-9.4	0.6	49	-9.6	49
1	4	4	16	0	25	1.8	44	62	20	25	20	117	-9.7	0.6	27	-9.8	24
1	4	4	16	15	0	-0.1	5	0	0	0	0	0	-9.9	0.7	2	-10.1	0
1	4	4	16	30	0	-2.1	0	0	0	0	0	0	-10.2	0.7	0	-10.3	0
1	4	4	16	45	0	-4.1	0	0	0	0	0	0	-10.3	0.8	0	-10.3	0
1	4	4	17	0	0	-6.2	0	0	0	0	0	0	-10.2	1.0	0	-10.2	0
1	4	4	17	15	0	-8.3	0	0	0	0	0	0	-10.1	1.1	0	-10.0	0
1	4	4	17	30	0	-10.5	0	0	0	0	0	0	-10.0	1.3	0	-9.9	0
1	4	4	17	45	0	-12.8	0	0	0	0	0	0	-9.9	1.3	0	-9.8	0
1	4	4	18	0	0	-15.0	0	0	0	0	0	0	-9.8	1.3	0	-9.8	0
1	4	4	18	15	0	-17.3	0	0	0	0	0	0	-9.7	1.3	0	-9.6	0
1	4	4	18	30	0	-19.7	0	0	0	0	0	0	-9.6	1.3	0	-9.5	0
1	4	4	18	45	0	-22.1	0	0	0	0	0	0	-9.5	1.4	0	-9.4	0
1	4	4	19	0	0	-24.4	0	0	0	0	0	0	-9.4	1.5	0	-9.4	0
1	4	4	19	15	0	-26.8	0	0	0	0	0	0	-9.3	1.7	0	-9.2	0
1	4	4	19	30	0	-29.2	0	0	0	0	0	0	-9.2	1.8	0	-9.1	0
1	4	4	19	45	0	-31.7	0	0	0	0	0	0	-9.1	1.6	0	-9.0	0
1	4	4	20	0	0	-34.1	0	0	0	0	0	0	-9.0	1.4	0	-9.0	0
1	4	4	20	15	0	-36.5	0	0	0	0	0	0	-8.9	1.2	0	-8.8	0
1	4	4	20	30	0	-38.8	0	0	0	0	0	0	-8.8	1.0	0	-8.7	0
1	4	4	20	45	0	-41.2	0	0	0	0	0	0	-8.7	1.1	0	-8.6	0
1	4	4	21	0	0	-43.5	0	0	0	0	0	0	-8.6	1.2	0	-8.6	0
1	4	4	21	15	0	-45.8	0	0	0	0	0	0	-8.5	1.4	0	-8.4	0
1	4	4	21	30	0	-48.0	0	0	0	0	0	0	-8.4	1.5	0	-8.3	0
1	4	4	21	45	0	-50.1	0	0	0	0	0	0	-8.3	1.5	0	-8.2	0
1	4	4	22	0	0	-52.2	0	0	0	0	0	0	-8.2	1.5	0	-8.2	0
1	4	4	22	15	0	-54.2	0	0	0	0	0	0	-8.1	1.4	0	-8.0	0
1	4	4	22	30	0	-56.0	0	0	0	0	0	0	-8.0	1.4	0	-7.9	0
1	4	4	22	45	0	-57.6	0	0	0	0	0	0	-7.9	1.4	0	-7.8	0
1	4	4	23	0	0	-59.1	0	0	0	0	0	0	-7.8	1.4	0	-7.8	0
1	4	4	23	15	0	-60.4	0	0	0	0	0	0	-7.7	1.3	0	-7.6	0
1	4	4	23	30	0	-61.4	0	0	0	0	0	0	-7.6	1.3	0	-7.5	0
1	4	4	23	45	0	-62.2	0	0	0	0	0	0	-7.4	1.7	0	-7.7	0
1	5	5	0	0	0	-62.6	0	0	0	0	0	0	-7.3	2.1	0	-7.9	0
1	5	5	0	15	0	-62.7	0	0	0	0	0	0	-7.2	2.5	0	-8.1	0
1	5	5	0	30	0	-62.5	0	0	0	0	0	0	-7.1	3.0	0	-8.4	0
1	5	5	0	45	0	-62.0	0	0	0	0	0	0	-6.9	3.2	0	-8.4	0
1	5	5	1	0	0	-61.3	0	0	0	0	0	0	-6.8	3.4	0	-8.4	0
1	5	5	1	15	0	-60.3	0	0	0	0	0	0	-6.6	3.7	0	-8.5	0
1	5	5	1	30	0	-59.0	0	0	0	0	0	0	-6.5	3.9	0	-8.5	0
1	5	5	1	45	0	-57.5	0	0	0	0	0	0	-6.3	3.7	0	-8.4	0
1	5	5	2	0	0	-55.8	0	0	0	0	0	0	-6.2	3.5	0	-8.3	0
1	5	5	2	15	0	-54.0	0	0	0	0	0	0	-6.0	3.2	0	-8.2	0
1	5	5	2	30	0	-52.0	0	0	0	0	0	0	-5.8	3.0	0	-8.1	0
1	5	5	2	45	0	-50.0	0	0	0	0	0	0	-5.7	2.8	0	-8.1	0
1	5	5	3	0	0	-47.8	0	0	0	0	0	0	-5.6	2.5	0	-8.1	0
1	5	5	3	15	0	-45.6	0	0	0	0	0	0	-5.5	2.3	0	-8.1	0
1	5	5	3	30	0	-43.3	0	0	0	0	0	0	-5.5	2.0	0	-8.2	0
1	5	5	3	45	0	-41.0	0	0	0	0	0	0	-5.4	2.4	0	-8.1	0
1	5	5	4	0	0	-38.7	0	0	0	0	0	0	-5.3	2.8	0	-8.0	0
1	5	5	4	15	0	-36.3	0	0	0	0	0	0	-5.2	3.2	0	-8.0	0
1	5	5	4	30	0	-33.9	0	0	0	0	0	0	-5.1	3.7	0	-7.9	0
1	5	5	4	45	0	-31.5	0	0	0	0	0	0	-5.0	3.5	0	-7.3	0
1	5	5	5	0	0	-29.1	0	0	0	0	0	0	-4.9	3.3	0	-6.7	0
1	5	5	5	15	0	-26.7	0	0	0	0	0	0	-4.8	3.0	0	-6.1	0
1	5	5	5	30	0	-24.3	0	0	0	0	0	0	-4.8	2.8	0	-5.5	0
1	5	5	5	45	0	-21.9	0	0	0	0	0	0	-4.7	3.0	0	-5.6	0
1	5	5	6	0	0	-19.5	0	0	0	0	0	0	-4.6	3.2	0	-5.8	0
1	5	5	6	15	0	-17.2	0	0	0	0	0	0	-4.5	3.5	0	-6.0	0
1	5	5	6	30	0	-14.9	0	0	0	0	0	0	-4.5	3.7	0	-6.2	0
1	5	5	6	45	0	-12.6	0	0	0	0	0	0	-4.4	3.4	0	-6.3	0
1	5	5	7	0	0	-10.4	0	0	0	0	0	0	-4.3	3.0	0	-6.3	0
1	5	5	7	15	0	-8.2	0	0	0	0	0	0	-4.3	2.6	0	-6.4	0
1	5	5	7	30	0	-6.0	0	0	0	0	0	0	-4.2	2.2	0	-6.4	0
1	5	5	7	45	0	-3.9	0	0	0	0	0	0	-4.1	2.1	0	-6.3	0
1	5	5	8	0	0	-1.9	0	0	0	0	0	0	-4.0	2.0	0	-6.2	0
1	5	5	8	15	0	0.1	7	6	0	0	0	0	-3.8	1.9	5	-6.2	0
1	5	5	8	30	4	2.0	48	6	4	4	4	0	-3.7	1.8	27	-6.1	4
1	5	5	8	45	8	3.8	93	6	8	8	8	0	-3.5	1.7	46	-6.0	7
1	5	5	9	0	12	5.5	135	6	12	12	12	0	-3.3	1.6	68	-6.0	12
1	5	5	9	15	20	7.1	175	31	20	20	20	0	-3.0	1.5	92	-6.0	19
1	5	5	9	30	28	8.6	212	31	28	28	28	0	-2.7	1.4	117	-6.0	26
1	5	5	9	45	35	10.1	247	31	35	35	35	0	-2.4	1.3	142	-5.9	32
1	5	5	10	0	41	11.4	279	31	41	41	41	0	-2.0	1.2	165	-5.8	38
1	5	5	10	15	68	12.6	308	79	68	68	68	1	-1.6	1.1	187	-5.7	63
1	5	5	10	30	83	13.7	334	79	82	83	82	6	-1.2	1.0	207	-5.6	76
1	5	5	10	45	89	14.6	356	79	88	89	88	6	-0.9	1.0	226	-5.5	82
1	5	5	11	0	77	15.4	376	79	77	77	77	2	-0.8	0.9	241	-5.4	71
1	5	5	11	15	81	16.1	391	76	81	81	81	0	-0.6	0.9	254	-5.3	74
1	5	5	11	30	79	16.6	404	76	79	79	79	0	-0.4	0.8	264	-5.2	72
1	5	5	11	45	77	17.0	413	76	77	77	77	0	-0.2	0.8	272	-5.3	71
1	5	5	12	0	69	17.2	418	76	69	69	69	0	-0.1	0.8	276	-5.4	63
1	5	5	12	15	83	17.3	420	92	83	83	83	0	0.1	0.8	278	-5.5	75
1	5	5	12	30	81	17.2	418	92	81	81	81	0	0.3	0.8	276	-5.6	74
1	5	5	12	45	96	17.0	413	92	95	96	95	2	0.5	1.0	272	-5.4	87
1	5	5	13	0	101	16.6	404	92	100	101	100	6	0.6	1.2	264	-5.2	92
1	5	5	13	15	90	16.1	391	92	90	90	90	1	0.7	1.5	254	-5.1	82
1	5	5	13	30	86	15.4	375	92	86	86	86	1	0.8	1.7	241	-4.9	78
1	5	5	13	45	91	14.6	356	92	90	91	90	5	0.9	1.6	225	-4.9	83
1	5	5	14	0	100	13.7	333	92	93	100	93	31	0.9	1.6	207	-5.0	91
1	5	5	14	15	70	12.6	308	58	70	70	70	1	0.9	1.5	187	-5.0	64
1	5	5	14	30	63	11.4	279	58	63	63	63	0	0.9	1.4	165	-5.1	57
1	5	5	14	45	57	10.1	247	58	56	57	56	5	0.8	1.4	141	-5.0	52
1	5	5	15	0	41	8.6	212	58	40	41	40	6	0.7	1.4	117	-4.9	38
1	5	5	15	15	50	7.1	175	34	46	50	46	30	0.7	1.4	92	-4.9	46
1	5	5	15	30	42	5.5	135	34	37	42	37	55	0.6	1.4	68	-4.8	38
1	5	5	15	45	29	3.7	92	34	24	29	24	75	0.5	1.7	46	-4.5	27
1	5	5	16	0	15	1.9	48	34	15	15	15	4	0.2	2.0	27	-4.3	14
1	5	5	16	15	0	0.0	7	0	0	0	0	0	0.1	2.3	4	-4.0	0
1	5	5	16	30	0	-1.9	0	0	0	0	0	0	-0.1	2.6	0	-3.8	0
1	5	5	16	45	0	-3.9	0	0	0	0	0	0	-0.2	2.8	0	-3.5	0
1	5	5	17	0	0	-6.0	0	0	0	0	0	0	-0.1	3.0	0	-3.3	0
1	5	5	17	15	0	-8.2	0	0	0	0	0	0	-0.1	3.3	0	-3.0	0
1	5	5	17	30	0	-10.4	0	0	0	0	0	0	0.0	3.5	0	-2.8	0
1	5	5	17	45	0	-12.6	0	0	0	0	0	0	0.0	3.4	0	-2.7	0
1	5	5	18	0	0	-14.9	0	0	0	0	0	0	0.0	3.4	0	-2.7	0
1	5	5	18	15	0	-17.2	0	0	0	0	0	0	0.1	3.3	0	-2.7	0
1	5	5	18	30	0	-19.5	0	0	0	0	0	0	0.1	3.2	0	-2.6	0
1	5	5	18	45	0	-21.9	0	0	0	0	0	0	0.1	2.8	0	-2.6	0
1	5	5	19	0	0	-24.3	0	0	0	0	0	0	0.2	2.4	0	-2.6	0
1	5	5	19	15	0	-26.7	0	0	0	0	0	0	0.2	2.0	0	-2.6	0
1	5	5	19	30	0	-29.1	0	0	0	0	0	0	0.2	1.5	0	-2.5	0
1	5	5	19	45	0	-31.5	0	0	0	0	0	0	0.2	1.9	0	-2.5	0
1	5	5	20	0	0	-33.9	0	0	0	0	0	0	0.3	2.2	0	-2.5	0
1	5	5	20	15	0	-36.3	0	0	0	0	0	0	0.3	2.6	0	-2.4	0
1	5	5	20	30	0	-38.7	0	0	0	0	0	0	0.3	3.0	0	-2.4	0
1	5	5	20	45	0	-41.0	0	0	0	0	0	0	0.3	3.0	0	-2.4	0
1	5	5	21	0	0	-43.4	0	0	0	0	0	0	0.4	3.0	0	-2.4	0
1	5	5	21	15	0	-45.6	0	0	0	0	0	0	0.4	3.0	0	-2.3	0
1	5	5	21	30	0	-47.9	0	0	0	0	0	0	0.4	3.0	0	-2.3	0
1	5	5	21	45	0	-50.0	0	0	0	0	0	0	0.5	2.9	0	-2.3	0
1	5	5	22	0	0	-52.1	0	0	0	0	0	0	0.5	2.7	0	-2.3	0
1	5	5	22	15	0	-54.0	0	0	0	0	0	0	0.5	2.6	0	-2.2	0
1	5	5	22	30	0	-55.8	0	0	0	0	0	0	0.5	2.4	0	-2.2	0
1	5	5	22	45	0	-57.5	0	0	0	0	0	0	0.6	2.5	0	-2.2	0
1	5	5	23	0	0	-59.0	0	0	0	0	0	0	0.6	2.6	0	-2.1	0
1	5	5	23	15	0	-60.3	0	0	0	0	0	0	0.6	2.7	0	-2.1	0
1	5	5	23	30	0	-61.3	0	0	0	0	0	0	0.7	2.8	0	-2.1	0
1	5	5	23	45	0	-62.1	0	0	0	0	0	0	0.6	3.2	0	-2.1	0
1	6	6	0	0	0	-62.5	0	0	0	0	0	0	0.6	3.6	0	-2.2	0
1	6	6	0	15	0	-62.6	0	0	0	0	0	0	0.5	4.0	0	-2.3	0
1	6	6	0	30	0	-62.4	0	0	0	0	0	0	0.4	4.4	0	-2.3	0
1	6	6	0	45	0	-62.0	0	0	0	0	0	0	0.4	4.5	0	-2.4	0
1	6	6	1	0	0	-61.2	0	0	0	0	0	0	0.3	4.5	0	-2.5	0
1	6	6	1	15	0	-60.2	0	0	0	0	0	0	0.2	4.6	0	-2.5	0
1	6	6	1	30	0	-58.9	0	0	0	0	0	0	0.2	4.7	0	-2.6	0
1	6	6	1	45	0	-57.4	0	0	0	0	0	0	0.1	4.6	0	-2.7	0
1	6	6	2	0	0	-55.8	0	0	0	0	0	0	0.0	4.6	0	-2.7	0
1	6	6	2	15	0	-54.0	0	0	0	0	0	0	0.0	4.5	0	-2.8	0
1	6	6	2	30	0	-52.0	0	0	0	0	0	0	-0.1	4.4	0	-2.9	0
1	6	6	2	45	0	-50.0	0	0	0	0	0	0	-0.2	4.3	0	-3.7	0
1	6	6	3	0	0	-47.8	0	0	0	0	0	0	-0.2	4.2	0	-4.7	0
1	6	6	3	15	0	-45.6	0	0	0	0	0	0	-0.2	4.0	0	-5.6	0
1	6	6	3	30	0	-43.3	0	0	0	0	0	0	-0.3	3.9	0	-6.5	0
1	6	6	3	45	0	-41.0	0	0	0	0	0	0	-0.3	3.9	0	-6.7	0
1	6	6	4	0	0	-38.7	0	0	0	0	0	0	-0.3	3.8	0	-6.9	0
1	6	6	4	15	0	-36.3	0	0	0	0	0	0	-0.4	3.8	0	-7.0	0
1	6	6	4	30	0	-33.9	0	0	0	0	0	0	-0.4	3.7	0	-7.1	0
1	6	6	4	45	0	-31.5	0	0	0	0	0	0	-0.4	3.7	0	-7.3	0
1	6	6	5	0	0	-29.1	0	0	0	0	0	0	-0.5	3.6	0	-7.5	0
1	6	6	5	15	0	-26.7	0	0	0	0	0	0	-0.5	3.6	0	-7.7	0
1	6	6	5	30	0	-24.3	0	0	0	0	0	0	-0.5	3.5	0	-7.9	0
1	6	6	5	45	0	-21.9	0	0	0	0	0	0	-0.6	3.5	0	-7.7	0
1	6	6	6	0	0	-19.5	0	0	0	0	0	0	-0.6	3.6	0	-7.6	0
1	6	6	6	15	0	-17.2	0	0	0	0	0	0	-0.6	3.6	0	-7.5	0
1	6	6	6	30	0	-14.9	0	0	0	0	0	0	-0.6	3.7	0	-7.3	0
1	6	6	6	45	0	-12.6	0	0	0	0	0	0	-0.6	3.7	0	-7.4	0
1	6	6	7	0	0	-10.3	0	0	0	0	0	0	-0.7	3.6	0	-7.4	0
1	6	6	7	15	0	-8.1	0	0	0	0	0	0	-0.7	3.6	0	-7.5	0
1	6	6	7	30	0	-6.0	0	0	0	0	0	0	-0.7	3.5	0	-7.5	0
1	6	6	7	45	0	-3.9	0	0	0	0	0	0	-0.7	3.4	0	-7.2	0
1	6	6	8	0	0	-1.9	0	0	0	0	0	0	-0.5	3.3	0	-6.8	0
1	6	6	8	15	1	0.1	7	11	1	1	1	0	-0.4	3.1	5	-6.5	1
1	6	6	8	30	7	2.0	49	11	7	7	7	0	-0.3	3.0	28	-6.1	6
1	6	6	8	45	11	3.8	94	11	11	11	11	0	0.1	2.7	49	-6.2	10
1	6	6	9	0	26	5.5	136	11	24	26	24	17	0.7	2.4	72	-6.3	24
1	6	6	9	15	90	7.2	176	128	38	90	38	413	1.4	2.0	97	-6.3	82
1	6	6	9	30	118	8.7	214	128	38	118	38	525	2.1	1.7	124	-6.4	107
1	6	6	9	45	144	10.1	249	128	39	144	39	596	2.7	1.8	149	-6.4	129
1	6	6	10	0	161	11.5	281	128	44	161	44	585	2.9	1.8	174	-6.4	144
1	6	6	10	15	167	12.7	310	160	57	167	57	501	3.2	1.9	197	-6.4	149
1	6	6	10	30	152	13.7	335	160	84	152	84	283	3.5	2.0	218	-6.4	135
1	6	6	10	45	151	14.7	358	160	92	151	92	230	3.7	2.2	236	-6.4	135
1	6	6	11	0	172	15.5	378	160	102	172	102	261	3.9	2.4	253	-6.5	153
1	6	6	11	15	174	16.2	394	177	119	174	119	197	4.2	2.6	266	-6.6	155
1	6	6	11	30	175	16.7	406	177	130	175	130	157	4.4	2.8	277	-6.7	156
1	6	6	11	45	169	17.1	415	177	129	169	129	139	4.6	3.1	284	-6.5	151
1	6	6	12	0	190	17.3	421	177	130	190	130	203	4.9	3.3	289	-6.3	168
1	6	6	12	15	255	17.4	422	259	61	255	61	650	5.3	3.6	290	-6.0	224
1	6	6	12	30	265	17.3	421	259	52	265	52	714	5.7	3.9	289	-5.8	231
1	6	6	12	45	261	17.1	415	259	52	261	52	713	5.9	4.2	284	-5.4	228
1	6	6	13	0	256	16.7	407	259	52	256	52	706	5.8	4.5	277	-5.0	224
1	6	6	13	15	203	16.2	394	164	100	203	100	369	5.8	4.8	267	-4.5	179
1	6	6	13	30	216	15.6	378	164	87	216	87	479	5.7	5.1	253	-4.1	190
1	6	6	13	45	142	14.7	359	164	102	142	102	155	5.8	5.2	237	-4.1	126
1	6	6	14	0	95	13.8	337	164	86	95	86	40	5.7	5.2	219	-4.2	85
1	6	6	14	15	198	12.7	311	171	44	198	44	697	5.8	5.3	198	-4.3	174
1	6	6	14	30	184	11.5	282	171	44	184	44	697	6.1	5.4	175	-4.4	162
1	6	6	14	45	164	10.2	250	171	45	164	45	667	6.0	5.1	151	-4.5	144
1	6	6	15	0	141	8.8	215	171	45	141	45	627	5.7	4.7	125	-4.7	125
1	6	6	15	15	104	7.2	178	67	56	104	56	382	5.4	4.3	99	-4.8	93
1	6	6	15	30	79	5.6	138	67	33	79	33	477	5.1	3.9	73	-4.9	71
1	6	6	15	45	57	3.9	96	67	24	57	24	486	4.9	3.5	50	-4.9	51
1	6	6	16	0	28	2.1	51	67	22	28	22	151	4.6	3.0	29	-5.0	25
1	6	6	16	15	0	0.2	9	0	0	0	0	0	4.4	2.5	6	-5.0	0
1	6	6	16	30	0	-1.8	0	0	0	0	0	0	4.1	2.0	0	-5.0	0
1	6	6	16	45	0	-3.8	0	0	0	0	0	0	3.9	1.7	0	-5.2	0
1	6	6	17	0	0	-5.9	0	0	0	0	0	0	3.9	1.4	0	-5.4	0
1	6	6	17	15	0	-8.0	0	0	0	0	0	0	3.8	1.0	0	-5.6	0
1	6	6	17	30	0	-10.2	0	0	0	0	0	0	3.7	0.7	0	-5.8	0
1	6	6	17	45	0	-12.5	0	0	0	0	0	0	3.6	0.7	0	-5.8	0
1	6	6	18	0	0	-14.7	0	0	0	0	0	0	3.5	0.7	0	-5.7	0
1	6	6	18	15	0	-17.1	0	0	0	0	0	0	3.4	0.7	0	-5.6	0
1	6	6	18	30	0	-19.4	0	0	0	0	0	0	3.3	0.7	0	-5.6	0
1	6	6	18	45	0	-21.8	0	0	0	0	0	0	3.3	0.6	0	-5.5	0
1	6	6	19	0	0	-24.1	0	0	0	0	0	0	3.2	0.6	0	-5.4	0
1	6	6	19	15	0	-26.5	0	0	0	0	0	0	3.1	0.5	0	-5.3	0
1	6	6	19	30	0	-28.9	0	0	0	0	0	0	3.0	0.4	0	-5.3	0
1	6	6	19	45	0	-31.4	0	0	0	0	0	0	2.9	0.4	0	-5.2	0
1	6	6	20	0	0	-33.8	0	0	0	0	0	0	2.8	0.5	0	-5.2	0
1	6	6	20	15	0	-36.2	0	0	0	0	0	0	2.7	0.5	0	-5.2	0
1	6	6	20	30	0	-38.5	0	0	0	0	0	0	2.7	0.6	0	-5.1	0
1	6	6	20	45	0	-40.9	0	0	0	0	0	0	2.6	0.5	0	-5.1	0
1	6	6	21	0	0	-43.2	0	0	0	0	0	0	2.5	0.5	0	-5.0	0
1	6	6	21	15	0	-45.5	0	0	0	0	0	0	2.4	0.4	0	-5.0	0
1	6	6	21	30	0	-47.7	0	0	0	0	0	0	2.3	0.3	0	-4.9	0
1	6	6	21	45	0	-49.9	0	0	0	0	0	0	2.2	0.3	0	-5.1	0
1	6	6	22	0	0	-51.9	0	0	0	0	0	0	2.1	0.3	0	-5.3	0
1	6	6	22	15	0	-53.9	0	0	0	0	0	0	2.0	0.3	0	-5.5	0
1	6	6	22	30	0	-55.7	0	0	0	0	0	0	2.0	0.3	0	-5.7	0
1	6	6	22	45	0	-57.4	0	0	0	0	0	0	1.9	0.3	0	-5.8	0
1	6	6	23	0	0	-58.8	0	0	0	0	0	0	1.8	0.3	0	-5.9	0
1	6	6	23	15	0	-60.1	0	0	0	0	0	0	1.7	0.2	0	-6.1	0
1	6	6	23	30	0	-61.2	0	0	0	0	0	0	1.6	0.2	0	-6.2	0
1	6	6	23	45	0	-61.9	0	0	0	0	0	0	1.5	0.2	0	-6.2	0
1	7	7	0	0	0	-62.4	0	0	0	0	0	0	1.4	0.2	0	-6.2	0
1	7	7	0	15	0	-62.4	0	0	0	0	0	0	1.4	0.2	0	-6.2	0
1	7	7	0	30	0	-62.3	0	0	0	0	0	0	1.3	0.2	0	-6.2	0
1	7	7	0	45	0	-61.9	0	0	0	0	0	0	1.2	0.2	0	-6.0	0
1	7	7	1	0	0	-61.1	0	0	0	0	0	0	1.1	0.2	0	-5.9	0
1	7	7	1	15	0	-60.1	0	0	0	0	0	0	1.0	0.1	0	-5.7	0
1	7	7	1	30	0	-58.8	0	0	0	0	0	0	0.9	0.1	0	-5.6	0
1	7	7	1	45	0	-57.4	0	0	0	0	0	0	0.8	0.1	0	-5.5	0
1	7	7	2	0	0	-55.7	0	0	0	0	0	0	0.7	0.1	0	-5.5	0
1	7	7	2	15	0	-53.9	0	0	0	0	0	0	0.6	0.2	0	-5.4	0
1	7	7	2	30	0	-52.0	0	0	0	0	0	0	0.5	0.2	0	-5.4	0
1	7	7	2	45	0	-49.9	0	0	0	0	0	0	0.4	0.2	0	-5.6	0
1	7	7	3	0	0	-47.8	0	0	0	0	0	0	0.4	0.2	0	-5.8	0
1	7	7	3	15	0	-45.6	0	0	0	0	0	0	0.3	0.3	0	-6.0	0
1	7	7	3	30	0	-43.3	0	0	0	0	0	0	0.3	0.3	0	-6.2	0
1	7	7	3	45	0	-41.0	0	0	0	0	0	0	0.2	0.3	0	-5.6	0
1	7	7	4	0	0	-38.6	0	0	0	0	0	0	0.1	0.3	0	-4.9	0
1	7	7	4	15	0	-36.3	0	0	0	0	0	0	0.1	0.4	0	-4.3	0
1	7	7	4	30	0	-33.9	0	0	0	0	0	0	0.0	0.4	0	-3.6	0
1	7	7	4	45	0	-31.5	0	0	0	0	0	0	0.0	0.4	0	-3.4	0
1	7	7	5	0	0	-29.1	0	0	0	0	0	0	-0.1	0.4	0	-3.2	0
